customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,revenue
C6862,Other,Teenager,Karachi,2025-01-09,O10862,2025-07-02,McDonald's,Burger,Dessert,4,699.35,Card,37,2025-07-02,190,Active,5,2025-01-16,Cancelled,2797.4
C5735,Other,Senior,Lahore,2024-06-05,O9735,2025-07-02,Pizza Hut,Pasta,Dessert,2,120.35,Cash,21,2025-03-09,137,Inactive,1,2024-11-11,Cancelled,240.7
C5143,Female,Teenager,Multan,2023-12-19,O9143,2025-07-02,Pizza Hut,Sandwich,Italian,2,290.15,Wallet,7,2025-02-13,343,Active,1,2025-06-23,Delayed,580.3
C1722,Male,Teenager,Multan,2025-02-16,O5722,2025-07-02,KFC,Burger,Continental,1,830.84,Card,3,2025-07-16,174,Inactive,3,2024-12-22,Delayed,830.84
C2907,Female,Senior,Peshawar,2024-05-06,O6907,2025-07-02,Subway,Pizza,Chinese,2,1360.98,Cash,23,2024-11-06,431,Inactive,3,2024-11-17,Delayed,2721.96
C1588,Female,Adult,Lahore,2024-11-07,O5588,2025-07-02,KFC,Pasta,Fast Food,3,140.42,Card,13,2024-11-23,176,Active,4,2025-07-24,Cancelled,421.26
C1419,Other,Adult,Karachi,2024-10-28,O5419,2025-07-03,Burger King,Pizza,Italian,4,119.07,Card,6,2025-08-21,470,Inactive,5,2024-08-26,Delayed,476.28
C3475,Female,Adult,Multan,2024-07-16,O7475,2025-07-03,McDonald's,Burger,Italian,5,652.96,Card,21,2024-09-14,381,Active,3,2025-06-29,Cancelled,3264.8
C5421,Male,Teenager,Peshawar,2023-09-03,O9421,2025-07-03,Pizza Hut,Pasta,Continental,3,1079.09,Card,7,2025-03-11,349,Inactive,5,2025-03-05,Delayed,3237.27
C4503,Other,Senior,Islamabad,2025-04-29,O8503,2025-07-03,KFC,Pizza,Fast Food,1,1192.89,Cash,46,2025-08-21,349,Inactive,4,2025-07-09,Cancelled,1192.89
C6637,Male,Adult,Karachi,2024-02-25,O10637,2025-07-03,KFC,Pizza,Fast Food,1,826.17,Card,28,2025-08-09,136,Active,2,2024-11-08,Delayed,826.17
C1999,Female,Senior,Peshawar,2024-03-30,O5999,2025-07-03,Pizza Hut,Fries,Continental,5,282.61,Card,9,2025-08-13,443,Active,1,2024-11-19,Delivered,1413.05
C2222,Other,Senior,Lahore,2025-04-18,O6222,2025-07-03,Burger King,Pasta,Chinese,5,668.46,Cash,37,2025-07-19,48,Active,5,2025-01-03,Cancelled,3342.3
C1269,Female,Teenager,Islamabad,2025-05-24,O5269,2025-07-04,Subway,Pasta,Italian,1,1127.93,Cash,22,2025-07-18,65,Inactive,5,2025-01-04,Delivered,1127.93
C2255,Male,Adult,Karachi,2024-05-09,O6255,2025-07-04,Pizza Hut,Pizza,Italian,4,150.03,Cash,22,2024-12-03,34,Active,1,2025-05-15,Cancelled,600.12
C1236,Male,Senior,Multan,2024-06-16,O5236,2025-07-04,Pizza Hut,Pizza,Italian,3,279.66,Cash,17,2024-11-25,264,Active,3,2025-05-09,Delayed,838.98
C4622,Female,Teenager,Karachi,2024-12-09,O8622,2025-07-04,Subway,Fries,Italian,4,346.78,Wallet,13,2024-12-26,131,Inactive,4,2025-07-22,Delivered,1387.12
C2323,Other,Senior,Multan,2025-02-13,O6323,2025-07-05,Burger King,Pasta,Italian,3,405.58,Cash,8,2025-05-10,203,Inactive,3,2025-03-09,Cancelled,1216.74
C1339,Other,Senior,Islamabad,2025-07-19,O5339,2025-07-05,McDonald's,Fries,Italian,5,974.41,Card,47,2025-08-04,442,Active,4,2024-12-12,Delivered,4872.05
C2600,Other,Adult,Peshawar,2024-09-02,O6600,2025-07-05,Burger King,Sandwich,Dessert,5,1179.15,Wallet,6,2025-04-15,378,Inactive,4,2024-08-31,Delayed,5895.75
C4565,Other,Teenager,Karachi,2024-02-16,O8565,2025-07-05,Subway,Sandwich,Dessert,4,1159.45,Cash,16,2025-07-02,340,Active,3,2024-11-25,Cancelled,4637.8
C4515,Male,Adult,Peshawar,2025-01-11,O8515,2025-07-05,Burger King,Fries,Fast Food,3,650.4,Wallet,29,2025-07-23,84,Active,3,2025-02-24,Delivered,1951.2
C2085,Male,Adult,Karachi,2025-06-02,O6085,2025-07-05,Subway,Burger,Continental,1,1296.09,Cash,49,2025-06-16,106,Active,3,2024-08-25,Delayed,1296.09
C2448,Male,Adult,Lahore,2024-04-23,O6448,2025-07-05,Pizza Hut,Pasta,Chinese,5,761.98,Wallet,27,2024-09-26,374,Inactive,3,2025-02-24,Delayed,3809.9
C1966,Female,Adult,Peshawar,2024-12-12,O5966,2025-07-05,Subway,Burger,Continental,5,541.4,Wallet,13,2025-03-09,17,Inactive,4,2025-04-21,Delayed,2707.0
C2507,Female,Adult,Lahore,2024-10-17,O6507,2025-07-05,KFC,Pizza,Dessert,2,1101.06,Wallet,13,2025-06-18,425,Active,4,2024-09-29,Delivered,2202.12
C2809,Other,Adult,Lahore,2024-08-13,O6809,2025-07-05,Pizza Hut,Pizza,Fast Food,5,629.51,Wallet,37,2025-04-11,370,Active,1,2025-08-01,Delayed,3147.55
C4289,Other,Teenager,Karachi,2024-11-18,O8289,2025-07-06,Pizza Hut,Fries,Italian,2,944.17,Card,23,2025-06-12,267,Inactive,1,2024-12-17,Cancelled,1888.34
C2659,Female,Adult,Peshawar,2025-07-04,O6659,2025-07-06,McDonald's,Sandwich,Italian,1,721.41,Wallet,32,2025-08-07,153,Inactive,5,2025-02-13,Delivered,721.41
C2942,Female,Teenager,Karachi,2023-09-11,O6942,2025-07-06,Pizza Hut,Pasta,Fast Food,5,1464.32,Card,49,2024-10-10,184,Inactive,4,2025-05-22,Delayed,7321.6
C2664,Male,Senior,Lahore,2023-12-13,O6664,2025-07-06,McDonald's,Burger,Italian,2,342.4,Wallet,24,2025-01-15,333,Active,2,2024-09-04,Delayed,684.8
C6675,Female,Teenager,Islamabad,2024-03-31,O10675,2025-07-07,Subway,Burger,Italian,1,540.82,Wallet,16,2024-12-09,127,Inactive,5,2025-05-07,Delayed,540.82
C3154,Female,Senior,Lahore,2023-10-17,O7154,2025-07-07,Pizza Hut,Burger,Continental,2,269.61,Wallet,27,2024-09-22,435,Active,1,2025-01-08,Delayed,539.22
C1886,Male,Teenager,Multan,2024-01-28,O5886,2025-07-07,Subway,Burger,Fast Food,1,494.19,Card,13,2025-06-17,134,Inactive,5,2025-04-15,Delivered,494.19
C4792,Male,Adult,Islamabad,2024-10-01,O8792,2025-07-07,McDonald's,Pizza,Continental,4,602.52,Card,19,2025-05-16,164,Inactive,3,2024-09-30,Delayed,2410.08
C4498,Male,Teenager,Lahore,2023-10-11,O8498,2025-07-07,Burger King,Pasta,Continental,5,1116.92,Wallet,50,2025-05-24,392,Inactive,5,2024-12-30,Delivered,5584.6
C4673,Other,Adult,Islamabad,2024-09-21,O8673,2025-07-07,Burger King,Pizza,Dessert,3,981.76,Wallet,17,2024-11-29,131,Inactive,2,2025-05-31,Delayed,2945.28
C2086,Other,Adult,Islamabad,2025-04-05,O6086,2025-07-07,Pizza Hut,Sandwich,Continental,2,1227.21,Wallet,47,2025-06-11,106,Inactive,4,2025-05-12,Delivered,2454.42
C2320,Male,Teenager,Karachi,2024-08-25,O6320,2025-07-07,Burger King,Fries,Continental,4,1256.21,Cash,4,2024-12-01,34,Active,2,2024-12-13,Delayed,5024.84
C5356,Other,Teenager,Lahore,2024-10-06,O9356,2025-07-08,McDonald's,Burger,Dessert,3,1244.58,Wallet,37,2025-07-10,244,Active,2,2025-03-11,Delivered,3733.74
C4922,Female,Adult,Peshawar,2024-07-24,O8922,2025-07-08,KFC,Fries,Fast Food,1,636.71,Cash,8,2025-07-17,182,Inactive,5,2025-03-14,Delayed,636.71
C6880,Male,Teenager,Peshawar,2024-08-24,O10880,2025-07-08,Pizza Hut,Pizza,Fast Food,3,594.07,Card,1,2025-02-26,452,Inactive,2,2025-07-01,Delayed,1782.21
C4590,Male,Teenager,Peshawar,2024-01-24,O8590,2025-07-08,Pizza Hut,Pizza,Chinese,1,1103.42,Cash,38,2024-09-17,298,Inactive,1,2025-02-16,Delayed,1103.42
C6666,Female,Adult,Karachi,2025-01-05,O10666,2025-07-08,Subway,Burger,Italian,4,715.23,Cash,24,2025-03-20,105,Inactive,2,2024-08-21,Cancelled,2860.92
C2718,Other,Adult,Karachi,2024-12-25,O6718,2025-07-08,KFC,Pizza,Continental,5,383.28,Wallet,38,2025-06-13,136,Active,3,2025-01-25,Cancelled,1916.4
C5231,Male,Senior,Multan,2023-12-16,O9231,2025-07-08,Burger King,Burger,Chinese,1,1160.7,Card,25,2025-04-05,371,Active,1,2024-09-04,Delayed,1160.7
C2031,Other,Teenager,Islamabad,2024-12-16,O6031,2025-07-08,McDonald's,Fries,Dessert,1,1001.93,Card,16,2025-03-15,426,Active,4,2024-12-15,Delivered,1001.93
C5245,Other,Teenager,Lahore,2024-11-28,O9245,2025-07-08,KFC,Fries,Chinese,1,543.28,Cash,8,2025-08-08,72,Active,5,2024-10-11,Delivered,543.28
C2415,Other,Teenager,Peshawar,2024-05-05,O6415,2025-07-09,McDonald's,Sandwich,Italian,4,125.36,Wallet,30,2025-06-23,301,Active,2,2025-02-13,Delivered,501.44
C6487,Other,Adult,Peshawar,2025-06-09,O10487,2025-07-09,KFC,Pizza,Fast Food,2,240.56,Card,37,2025-06-17,117,Active,3,2025-05-09,Delayed,481.12
C2961,Female,Senior,Multan,2024-09-16,O6961,2025-07-09,Subway,Pizza,Chinese,3,362.75,Wallet,12,2025-05-30,187,Active,5,2025-02-14,Delayed,1088.25
C5648,Male,Teenager,Peshawar,2025-04-10,O9648,2025-07-09,Pizza Hut,Burger,Chinese,1,1232.57,Cash,39,2025-04-16,158,Inactive,3,2024-09-19,Delayed,1232.57
C1131,Other,Adult,Islamabad,2023-11-12,O5131,2025-07-09,Subway,Fries,Dessert,5,724.01,Wallet,19,2025-05-14,165,Inactive,5,2025-05-14,Cancelled,3620.05
C1368,Other,Senior,Lahore,2025-02-17,O5368,2025-07-09,Pizza Hut,Pizza,Chinese,2,1035.71,Cash,38,2025-07-01,138,Inactive,3,2024-11-30,Cancelled,2071.42
C4935,Female,Teenager,Lahore,2023-11-16,O8935,2025-07-10,Pizza Hut,Fries,Chinese,3,1445.65,Cash,3,2025-01-06,424,Inactive,3,2025-08-15,Delivered,4336.95
C6321,Other,Senior,Multan,2024-09-10,O10321,2025-07-10,Subway,Pizza,Italian,2,675.36,Wallet,19,2025-07-07,413,Active,3,2025-02-19,Delivered,1350.72
C5200,Female,Senior,Karachi,2025-01-10,O9200,2025-07-10,KFC,Burger,Fast Food,4,489.75,Card,48,2025-07-17,307,Active,4,2025-03-13,Delivered,1959.0
C5396,Female,Adult,Karachi,2024-08-29,O9396,2025-07-10,Burger King,Sandwich,Continental,1,728.79,Card,34,2025-07-06,172,Active,2,2025-02-07,Delayed,728.79
C6237,Other,Senior,Karachi,2023-10-03,O10237,2025-07-10,McDonald's,Sandwich,Continental,5,852.44,Card,31,2024-09-26,325,Active,4,2025-05-17,Delayed,4262.2
C6448,Other,Senior,Karachi,2023-09-01,O10448,2025-07-10,KFC,Pasta,Fast Food,3,262.76,Card,24,2024-12-24,64,Active,2,2025-04-10,Cancelled,788.28
C2421,Other,Senior,Multan,2024-02-11,O6421,2025-07-10,Pizza Hut,Burger,Dessert,1,1158.58,Card,24,2025-06-22,16,Inactive,1,2024-10-24,Delayed,1158.58
C4968,Female,Teenager,Lahore,2025-05-12,O8968,2025-07-11,Pizza Hut,Burger,Chinese,3,555.8,Cash,23,2025-07-08,179,Active,5,2025-01-10,Cancelled,1667.4
C4076,Other,Adult,Islamabad,2024-03-06,O8076,2025-07-11,Pizza Hut,Fries,Continental,4,428.75,Card,4,2025-04-20,398,Inactive,5,2025-07-29,Delayed,1715.0
C2547,Other,Adult,Karachi,2024-09-15,O6547,2025-07-11,Burger King,Burger,Chinese,4,813.3,Cash,25,2025-03-06,308,Active,3,2025-02-10,Delayed,3253.2
C1431,Other,Senior,Multan,2024-02-17,O5431,2025-07-11,Pizza Hut,Fries,Italian,4,1195.98,Card,4,2025-01-29,394,Active,4,2025-04-01,Delivered,4783.92
C5519,Female,Senior,Islamabad,2025-04-19,O9519,2025-07-11,Pizza Hut,Fries,Chinese,1,236.27,Card,9,2025-05-17,189,Active,4,2025-02-02,Delivered,236.27
C2039,Other,Adult,Karachi,2024-06-11,O6039,2025-07-11,McDonald's,Pizza,Chinese,1,1136.94,Wallet,30,2025-01-01,183,Active,5,2025-04-25,Delayed,1136.94
C3818,Female,Senior,Islamabad,2023-12-27,O7818,2025-07-11,Subway,Fries,Fast Food,2,559.49,Wallet,41,2025-03-19,297,Inactive,3,2024-08-22,Delivered,1118.98
C5988,Male,Senior,Lahore,2024-09-30,O9988,2025-07-11,KFC,Burger,Italian,5,986.95,Cash,24,2025-05-11,388,Inactive,1,2024-11-29,Delivered,4934.75
C6772,Male,Senior,Peshawar,2024-02-14,O10772,2025-07-11,Subway,Sandwich,Dessert,5,209.02,Wallet,36,2025-05-04,103,Active,4,2025-05-05,Delivered,1045.1
C4703,Male,Adult,Multan,2025-02-18,O8703,2025-07-12,Burger King,Burger,Continental,1,838.08,Card,6,2025-06-24,14,Inactive,1,2024-08-22,Cancelled,838.08
C3376,Male,Adult,Multan,2024-02-07,O7376,2025-07-12,Pizza Hut,Sandwich,Italian,1,845.52,Cash,35,2024-09-02,418,Active,3,2024-08-29,Delivered,845.52
C3620,Other,Teenager,Karachi,2023-10-20,O7620,2025-07-12,McDonald's,Pasta,Italian,5,136.09,Cash,11,2024-11-20,249,Inactive,5,2024-12-07,Delivered,680.45
C5623,Male,Adult,Karachi,2025-01-06,O9623,2025-07-12,Subway,Pizza,Fast Food,5,877.43,Wallet,25,2025-05-30,479,Active,4,2025-08-04,Delivered,4387.15
C4848,Male,Adult,Karachi,2025-03-22,O8848,2025-07-12,Pizza Hut,Sandwich,Chinese,1,1467.6,Cash,3,2025-08-05,171,Active,2,2025-05-23,Delayed,1467.6
C6007,Female,Teenager,Lahore,2024-11-16,O10007,2025-07-12,Subway,Pasta,Fast Food,2,424.37,Card,38,2024-11-24,115,Inactive,1,2025-04-16,Cancelled,848.74
C1536,Female,Adult,Karachi,2024-02-26,O5536,2025-07-12,McDonald's,Pasta,Italian,4,259.47,Card,50,2024-10-12,104,Active,4,2024-10-13,Delivered,1037.88
C6659,Female,Senior,Islamabad,2024-09-30,O10659,2025-07-12,Burger King,Pizza,Dessert,4,856.25,Wallet,19,2024-10-24,331,Active,2,2024-09-29,Delivered,3425.0
C1525,Other,Teenager,Peshawar,2024-09-08,O5525,2025-07-12,McDonald's,Sandwich,Chinese,5,357.07,Card,43,2025-08-21,344,Active,4,2025-04-14,Cancelled,1785.35
C5391,Female,Adult,Lahore,2024-01-21,O9391,2025-07-12,McDonald's,Sandwich,Continental,1,926.71,Cash,39,2025-08-19,463,Active,4,2025-03-28,Delayed,926.71
C2824,Other,Teenager,Multan,2024-12-04,O6824,2025-07-13,Subway,Pizza,Italian,1,659.46,Cash,16,2025-02-17,336,Active,5,2025-01-27,Delivered,659.46
C1405,Male,Senior,Multan,2024-09-10,O5405,2025-07-13,Pizza Hut,Sandwich,Italian,2,1385.1,Cash,8,2025-04-18,94,Active,4,2025-05-23,Delayed,2770.2
C2268,Other,Adult,Karachi,2025-02-06,O6268,2025-07-13,Pizza Hut,Sandwich,Dessert,1,577.03,Card,25,2025-04-04,468,Active,4,2025-08-04,Cancelled,577.03
C1804,Other,Adult,Karachi,2025-06-10,O5804,2025-07-13,Pizza Hut,Pasta,Italian,3,401.4,Card,3,2025-08-11,195,Active,2,2025-02-19,Delivered,1204.2
C6295,Other,Adult,Lahore,2023-10-30,O10295,2025-07-13,KFC,Burger,Dessert,5,938.73,Card,25,2024-12-17,404,Inactive,2,2025-06-25,Delayed,4693.65
C6787,Male,Teenager,Lahore,2025-05-27,O10787,2025-07-13,Pizza Hut,Fries,Italian,4,219.43,Card,50,2025-07-18,477,Inactive,2,2024-09-26,Delivered,877.72
C6126,Male,Teenager,Multan,2023-09-18,O10126,2025-07-13,KFC,Fries,Dessert,3,509.45,Card,11,2025-04-29,183,Inactive,4,2024-10-24,Delayed,1528.35
C3853,Female,Teenager,Islamabad,2024-05-16,O7853,2025-07-13,McDonald's,Fries,Chinese,2,249.38,Card,5,2025-01-17,67,Inactive,4,2025-08-12,Delayed,498.76
C3968,Male,Senior,Multan,2024-10-07,O7968,2025-07-14,Subway,Sandwich,Chinese,3,1067.69,Wallet,14,2025-07-23,232,Inactive,4,2025-05-15,Delayed,3203.07
C2503,Female,Teenager,Multan,2025-07-30,O6503,2025-07-14,KFC,Pasta,Fast Food,3,1092.45,Cash,37,2025-08-02,392,Inactive,2,2024-09-08,Delivered,3277.35
C3859,Female,Senior,Peshawar,2024-10-11,O7859,2025-07-14,Subway,Burger,Chinese,1,599.54,Cash,12,2025-06-03,352,Inactive,3,2024-10-30,Delayed,599.54
C5662,Other,Adult,Islamabad,2025-04-07,O9662,2025-07-14,Burger King,Burger,Fast Food,2,1364.09,Cash,3,2025-05-02,141,Active,1,2025-06-30,Delivered,2728.18
C2051,Male,Senior,Peshawar,2025-06-26,O6051,2025-07-14,Subway,Burger,Chinese,5,207.6,Cash,16,2025-08-15,289,Active,5,2024-08-22,Cancelled,1038.0
C3249,Other,Senior,Multan,2024-03-07,O7249,2025-07-14,McDonald's,Sandwich,Continental,1,679.09,Cash,8,2024-11-27,21,Active,5,2024-11-25,Cancelled,679.09
C1866,Female,Adult,Karachi,2025-02-06,O5866,2025-07-14,Subway,Pasta,Dessert,1,689.93,Wallet,4,2025-02-28,286,Active,4,2025-08-06,Delayed,689.93
C6885,Male,Senior,Karachi,2023-12-10,O10885,2025-07-14,McDonald's,Sandwich,Dessert,4,1432.84,Cash,45,2025-06-02,12,Inactive,4,2025-07-06,Delivered,5731.36
C4378,Male,Adult,Peshawar,2024-07-07,O8378,2025-07-14,Pizza Hut,Burger,Continental,1,1427.96,Card,48,2025-01-10,42,Inactive,5,2024-12-26,Delivered,1427.96
C6652,Female,Teenager,Multan,2024-08-24,O10652,2025-07-14,Pizza Hut,Pasta,Continental,5,1241.34,Cash,1,2024-09-01,388,Active,5,2024-12-27,Delivered,6206.7
C3324,Other,Senior,Lahore,2025-03-15,O7324,2025-07-15,KFC,Pizza,Dessert,4,712.87,Card,17,2025-06-03,372,Inactive,5,2024-12-08,Cancelled,2851.48
C3072,Male,Senior,Peshawar,2024-12-25,O7072,2025-07-15,Burger King,Pasta,Dessert,2,855.91,Cash,39,2025-06-17,169,Inactive,3,2025-01-28,Cancelled,1711.82
C4220,Female,Senior,Karachi,2024-04-21,O8220,2025-07-15,KFC,Pasta,Italian,5,595.56,Wallet,7,2025-04-07,272,Active,2,2025-03-31,Delivered,2977.8
C3546,Male,Senior,Lahore,2023-08-31,O7546,2025-07-15,KFC,Sandwich,Italian,3,601.2,Card,38,2025-07-02,2,Inactive,3,2025-08-17,Cancelled,1803.6
C4064,Male,Senior,Islamabad,2024-02-07,O8064,2025-07-16,McDonald's,Burger,Fast Food,2,162.9,Card,22,2025-04-21,159,Inactive,5,2025-01-17,Delayed,325.8
C3448,Female,Adult,Multan,2024-04-21,O7448,2025-07-16,Pizza Hut,Pasta,Fast Food,1,413.33,Card,24,2025-07-06,441,Active,4,2025-05-08,Cancelled,413.33
C6927,Other,Teenager,Peshawar,2024-12-31,O10927,2025-07-16,KFC,Pasta,Chinese,1,833.47,Cash,38,2025-03-05,133,Inactive,4,2025-01-13,Cancelled,833.47
C4072,Female,Teenager,Multan,2024-11-27,O8072,2025-07-16,Pizza Hut,Sandwich,Italian,5,296.69,Card,36,2025-06-30,8,Inactive,5,2024-11-14,Delivered,1483.45
C4230,Male,Teenager,Islamabad,2023-10-18,O8230,2025-07-16,Subway,Sandwich,Italian,3,1045.54,Wallet,22,2025-04-13,333,Inactive,3,2025-07-28,Delayed,3136.62
C1404,Female,Senior,Multan,2024-05-19,O5404,2025-07-16,Pizza Hut,Pizza,Italian,2,1388.47,Cash,13,2025-01-31,66,Inactive,3,2025-05-17,Cancelled,2776.94
C5496,Male,Teenager,Lahore,2025-05-25,O9496,2025-07-16,McDonald's,Burger,Italian,3,884.06,Cash,11,2025-07-11,406,Active,2,2024-10-31,Delayed,2652.18
C5461,Other,Senior,Peshawar,2025-03-22,O9461,2025-07-16,Subway,Fries,Continental,5,646.61,Cash,24,2025-08-14,119,Active,2,2025-01-28,Delayed,3233.05
C3036,Male,Adult,Karachi,2023-09-23,O7036,2025-07-17,Burger King,Sandwich,Continental,2,1258.93,Wallet,14,2025-04-29,15,Inactive,2,2024-11-03,Delivered,2517.86
C2289,Female,Adult,Karachi,2025-01-03,O6289,2025-07-17,Subway,Pasta,Fast Food,5,1414.93,Card,1,2025-07-23,496,Inactive,5,2025-02-20,Delivered,7074.65
C6333,Other,Teenager,Islamabad,2024-09-28,O10333,2025-07-17,Pizza Hut,Pizza,Italian,3,781.45,Cash,20,2025-05-20,255,Inactive,4,2025-05-25,Cancelled,2344.35
C3395,Male,Teenager,Karachi,2023-10-01,O7395,2025-07-17,Pizza Hut,Pizza,Dessert,3,650.94,Wallet,5,2025-07-02,472,Inactive,4,2025-05-19,Delivered,1952.82
C2249,Male,Teenager,Lahore,2024-11-02,O6249,2025-07-17,Subway,Sandwich,Dessert,4,1166.41,Cash,44,2025-07-13,32,Inactive,3,2024-12-13,Cancelled,4665.64
C1110,Other,Adult,Islamabad,2024-12-10,O5110,2025-07-17,KFC,Sandwich,Chinese,1,830.92,Wallet,29,2025-05-01,387,Inactive,1,2025-04-19,Delayed,830.92
C2354,Other,Senior,Peshawar,2023-08-30,O6354,2025-07-17,KFC,Pasta,Fast Food,3,688.65,Wallet,40,2024-09-25,274,Active,2,2025-04-13,Cancelled,2065.95
C2009,Male,Teenager,Multan,2024-08-03,O6009,2025-07-17,Subway,Sandwich,Dessert,3,1149.13,Wallet,29,2024-11-29,57,Active,4,2025-02-26,Delivered,3447.39
C6277,Male,Adult,Multan,2024-06-17,O10277,2025-07-17,KFC,Pizza,Dessert,3,1059.46,Cash,16,2025-08-03,422,Inactive,1,2024-09-11,Delayed,3178.38
C3315,Female,Adult,Multan,2024-03-07,O7315,2025-07-18,Subway,Pizza,Continental,4,269.01,Card,27,2025-04-02,166,Active,1,2025-06-19,Delivered,1076.04
C4219,Female,Adult,Peshawar,2024-07-07,O8219,2025-07-18,McDonald's,Pasta,Italian,1,1434.07,Cash,32,2025-04-08,160,Inactive,3,2025-04-08,Delivered,1434.07
C2311,Other,Adult,Islamabad,2024-01-01,O6311,2025-07-18,McDonald's,Sandwich,Chinese,1,1171.34,Card,17,2025-01-14,56,Inactive,4,2025-08-21,Delayed,1171.34
C5736,Male,Senior,Multan,2025-04-08,O9736,2025-07-18,Subway,Burger,Fast Food,1,791.45,Card,25,2025-05-03,497,Inactive,5,2024-08-26,Cancelled,791.45
C1208,Male,Adult,Karachi,2024-04-27,O5208,2025-07-18,Burger King,Pasta,Dessert,2,1382.25,Cash,20,2024-12-29,423,Active,1,2025-08-16,Delayed,2764.5
C1014,Other,Senior,Multan,2025-02-12,O5014,2025-07-18,Subway,Pasta,Continental,2,928.25,Card,7,2025-06-19,491,Inactive,4,2024-11-03,Delivered,1856.5
C3790,Female,Adult,Islamabad,2024-08-31,O7790,2025-07-18,Burger King,Fries,Fast Food,4,542.53,Cash,11,2024-09-22,62,Active,3,2025-04-04,Delivered,2170.12
C3056,Female,Teenager,Multan,2024-09-07,O7056,2025-07-18,Pizza Hut,Pizza,Chinese,1,1399.33,Card,8,2024-12-20,83,Inactive,3,2025-04-02,Delayed,1399.33
C3776,Other,Adult,Peshawar,2023-10-02,O7776,2025-07-19,Burger King,Sandwich,Continental,4,875.57,Card,24,2024-10-22,62,Inactive,5,2024-11-11,Delayed,3502.28
C3481,Other,Adult,Lahore,2024-08-23,O7481,2025-07-19,McDonald's,Pizza,Chinese,1,990.93,Cash,35,2024-09-11,90,Inactive,3,2024-10-27,Delivered,990.93
C6924,Other,Adult,Lahore,2025-02-03,O10924,2025-07-19,Pizza Hut,Burger,Fast Food,5,1474.38,Cash,11,2025-02-28,488,Inactive,3,2025-02-06,Delivered,7371.9
C5658,Other,Adult,Multan,2023-09-24,O9658,2025-07-19,Subway,Burger,Continental,5,1495.46,Cash,19,2024-12-30,179,Inactive,5,2025-06-27,Delayed,7477.3
C2150,Male,Teenager,Karachi,2024-12-23,O6150,2025-07-19,KFC,Pasta,Dessert,1,162.88,Card,5,2025-06-15,412,Active,3,2025-03-25,Delayed,162.88
C6929,Male,Senior,Peshawar,2025-01-27,O10929,2025-07-19,Pizza Hut,Sandwich,Continental,4,1443.76,Card,25,2025-07-24,62,Active,2,2025-07-08,Delayed,5775.04
C6987,Other,Teenager,Islamabad,2025-05-25,O10987,2025-07-19,KFC,Sandwich,Continental,3,1146.02,Card,34,2025-08-18,349,Inactive,2,2024-12-15,Delayed,3438.06
C2399,Other,Senior,Peshawar,2024-12-30,O6399,2025-07-19,KFC,Sandwich,Chinese,5,470.74,Cash,37,2025-04-02,268,Active,4,2025-08-18,Delivered,2353.7
C4542,Other,Teenager,Multan,2024-07-25,O8542,2025-07-19,Burger King,Sandwich,Italian,4,935.31,Card,9,2024-12-12,236,Inactive,3,2025-08-12,Delivered,3741.24
C5912,Male,Senior,Multan,2025-03-20,O9912,2025-07-19,Subway,Fries,Dessert,4,784.79,Wallet,31,2025-04-19,285,Active,3,2025-01-13,Delayed,3139.16
C6626,Male,Teenager,Islamabad,2024-12-20,O10626,2025-07-20,Burger King,Pizza,Fast Food,5,832.52,Wallet,14,2025-05-11,493,Inactive,1,2025-03-07,Delayed,4162.6
C3489,Male,Teenager,Lahore,2025-02-09,O7489,2025-07-20,KFC,Pizza,Italian,5,364.08,Cash,31,2025-05-17,344,Active,3,2025-06-01,Delayed,1820.4
C3864,Female,Adult,Lahore,2024-03-17,O7864,2025-07-20,Subway,Sandwich,Chinese,1,1052.03,Cash,46,2024-12-12,170,Inactive,3,2024-10-09,Delivered,1052.03
C6838,Female,Senior,Multan,2024-07-05,O10838,2025-07-20,Pizza Hut,Pasta,Italian,3,672.95,Card,12,2025-05-04,5,Inactive,3,2024-12-20,Cancelled,2018.85
C6600,Other,Teenager,Multan,2025-02-27,O10600,2025-07-20,McDonald's,Fries,Chinese,1,589.04,Cash,11,2025-08-05,426,Inactive,5,2025-03-17,Delivered,589.04
C5716,Other,Teenager,Karachi,2023-10-11,O9716,2025-07-21,Pizza Hut,Pizza,Fast Food,3,782.02,Card,17,2024-09-19,397,Active,4,2025-04-29,Delivered,2346.06
C2624,Other,Teenager,Multan,2024-08-02,O6624,2025-07-21,Subway,Fries,Fast Food,2,825.01,Card,27,2025-03-06,312,Inactive,2,2025-08-18,Delivered,1650.02
C1179,Female,Senior,Karachi,2025-05-16,O5179,2025-07-21,KFC,Pizza,Chinese,5,784.12,Cash,8,2025-07-11,383,Inactive,5,2025-01-27,Delayed,3920.6
C4201,Other,Senior,Peshawar,2024-09-17,O8201,2025-07-21,Burger King,Sandwich,Italian,3,1072.21,Cash,8,2025-06-13,206,Active,4,2025-06-09,Cancelled,3216.63
C5313,Male,Teenager,Karachi,2024-08-22,O9313,2025-07-21,McDonald's,Sandwich,Chinese,4,375.66,Wallet,40,2025-02-12,400,Active,1,2025-07-01,Cancelled,1502.64
C1042,Female,Senior,Karachi,2024-08-16,O5042,2025-07-21,Burger King,Pizza,Chinese,3,186.03,Card,8,2024-09-13,13,Active,2,2025-05-30,Cancelled,558.09
